"pair_id","sample_a_1","sample_b_1","count_1","sample_a_2","sample_b_2","count_2","diff","abs_diff","rel_diff"
"CDIF_SB_1308||CDIF_SB_919","CDIF_SB_1308","CDIF_SB_919",9225,"CDIF_SB_1308","CDIF_SB_919",9225,0,0,0
"CDIF_SB_1308||CDIF_SB_926","CDIF_SB_1308","CDIF_SB_926",7862,"CDIF_SB_1308","CDIF_SB_926",7862,0,0,0
"CDIF_SB_1308||CDIF_SB_929","CDIF_SB_1308","CDIF_SB_929",9227,"CDIF_SB_1308","CDIF_SB_929",9227,0,0,0
"CDIF_SB_1308||CDIF_SB_934","CDIF_SB_1308","CDIF_SB_934",9245,"CDIF_SB_1308","CDIF_SB_934",9245,0,0,0
"CDIF_SB_1308||CDIF_SB_938","CDIF_SB_1308","CDIF_SB_938",9249,"CDIF_SB_1308","CDIF_SB_938",9249,0,0,0
"CDIF_SB_1308||CDIF_SB_946","CDIF_SB_1308","CDIF_SB_946",9245,"CDIF_SB_1308","CDIF_SB_946",9245,0,0,0
"CDIF_SB_1308||CDIF_SB_956","CDIF_SB_1308","CDIF_SB_956",6153,"CDIF_SB_1308","CDIF_SB_956",6153,0,0,0
"CDIF_SB_1308||CDIF_SB_975","CDIF_SB_1308","CDIF_SB_975",16329,"CDIF_SB_1308","CDIF_SB_975",16329,0,0,0
"CDIF_SB_1308||CDIF_SB_979","CDIF_SB_1308","CDIF_SB_979",1806,"CDIF_SB_1308","CDIF_SB_979",1806,0,0,0
"CDIF_SB_1308||CDIF_SB_980","CDIF_SB_1308","CDIF_SB_980",10428,"CDIF_SB_1308","CDIF_SB_980",10428,0,0,0
"CDIF_SB_1308||CDIF_SB_982","CDIF_SB_1308","CDIF_SB_982",9248,"CDIF_SB_1308","CDIF_SB_982",9248,0,0,0
"CDIF_SB_1308||CDIF_SB_99","CDIF_SB_1308","CDIF_SB_99",9230,"CDIF_SB_1308","CDIF_SB_99",9230,0,0,0
"CDIF_SB_1308||CDIF_SB_997","CDIF_SB_1308","CDIF_SB_997",7154,"CDIF_SB_1308","CDIF_SB_997",7154,0,0,0
"CDIF_SB_1309||CDIF_SB_1312","CDIF_SB_1309","CDIF_SB_1312",6159,"CDIF_SB_1309","CDIF_SB_1312",6159,0,0,0
"CDIF_SB_1309||CDIF_SB_1325","CDIF_SB_1309","CDIF_SB_1325",6163,"CDIF_SB_1309","CDIF_SB_1325",6163,0,0,0
"CDIF_SB_1309||CDIF_SB_1349","CDIF_SB_1309","CDIF_SB_1349",8768,"CDIF_SB_1309","CDIF_SB_1349",8768,0,0,0
"CDIF_SB_1309||CDIF_SB_135","CDIF_SB_1309","CDIF_SB_135",6164,"CDIF_SB_1309","CDIF_SB_135",6164,0,0,0
"CDIF_SB_1309||CDIF_SB_1355","CDIF_SB_1309","CDIF_SB_1355",6142,"CDIF_SB_1309","CDIF_SB_1355",6142,0,0,0
"CDIF_SB_1309||CDIF_SB_1356","CDIF_SB_1309","CDIF_SB_1356",148,"CDIF_SB_1309","CDIF_SB_1356",148,0,0,0
"CDIF_SB_1309||CDIF_SB_1360","CDIF_SB_1309","CDIF_SB_1360",6143,"CDIF_SB_1309","CDIF_SB_1360",6143,0,0,0
"CDIF_SB_1309||CDIF_SB_1367","CDIF_SB_1309","CDIF_SB_1367",10536,"CDIF_SB_1309","CDIF_SB_1367",10536,0,0,0
"CDIF_SB_1309||CDIF_SB_1369","CDIF_SB_1309","CDIF_SB_1369",8901,"CDIF_SB_1309","CDIF_SB_1369",8901,0,0,0
"CDIF_SB_1309||CDIF_SB_1377","CDIF_SB_1309","CDIF_SB_1377",8905,"CDIF_SB_1309","CDIF_SB_1377",8905,0,0,0
"CDIF_SB_1309||CDIF_SB_1382","CDIF_SB_1309","CDIF_SB_1382",6138,"CDIF_SB_1309","CDIF_SB_1382",6138,0,0,0
"CDIF_SB_1309||CDIF_SB_1389","CDIF_SB_1309","CDIF_SB_1389",15802,"CDIF_SB_1309","CDIF_SB_1389",15802,0,0,0
"CDIF_SB_1309||CDIF_SB_1410","CDIF_SB_1309","CDIF_SB_1410",8704,"CDIF_SB_1309","CDIF_SB_1410",8704,0,0,0
"CDIF_SB_1309||CDIF_SB_1439","CDIF_SB_1309","CDIF_SB_1439",8946,"CDIF_SB_1309","CDIF_SB_1439",8946,0,0,0
"CDIF_SB_1309||CDIF_SB_1454","CDIF_SB_1309","CDIF_SB_1454",6147,"CDIF_SB_1309","CDIF_SB_1454",6147,0,0,0
"CDIF_SB_1309||CDIF_SB_1463","CDIF_SB_1309","CDIF_SB_1463",8905,"CDIF_SB_1309","CDIF_SB_1463",8905,0,0,0
"CDIF_SB_1309||CDIF_SB_1486","CDIF_SB_1309","CDIF_SB_1486",6160,"CDIF_SB_1309","CDIF_SB_1486",6160,0,0,0
"CDIF_SB_1309||CDIF_SB_1487","CDIF_SB_1309","CDIF_SB_1487",9199,"CDIF_SB_1309","CDIF_SB_1487",9199,0,0,0
"CDIF_SB_1309||CDIF_SB_1489","CDIF_SB_1309","CDIF_SB_1489",6173,"CDIF_SB_1309","CDIF_SB_1489",6173,0,0,0
"CDIF_SB_1309||CDIF_SB_1490","CDIF_SB_1309","CDIF_SB_1490",6166,"CDIF_SB_1309","CDIF_SB_1490",6166,0,0,0
"CDIF_SB_1309||CDIF_SB_1494","CDIF_SB_1309","CDIF_SB_1494",9201,"CDIF_SB_1309","CDIF_SB_1494",9201,0,0,0
"CDIF_SB_1309||CDIF_SB_1501","CDIF_SB_1309","CDIF_SB_1501",4945,"CDIF_SB_1309","CDIF_SB_1501",4945,0,0,0
"CDIF_SB_1309||CDIF_SB_1521","CDIF_SB_1309","CDIF_SB_1521",9200,"CDIF_SB_1309","CDIF_SB_1521",9200,0,0,0
"CDIF_SB_1309||CDIF_SB_1522","CDIF_SB_1309","CDIF_SB_1522",6156,"CDIF_SB_1309","CDIF_SB_1522",6156,0,0,0
"CDIF_SB_1309||CDIF_SB_1527","CDIF_SB_1309","CDIF_SB_1527",6156,"CDIF_SB_1309","CDIF_SB_1527",6156,0,0,0
"CDIF_SB_1309||CDIF_SB_1530","CDIF_SB_1309","CDIF_SB_1530",6141,"CDIF_SB_1309","CDIF_SB_1530",6141,0,0,0
"CDIF_SB_1309||CDIF_SB_1536","CDIF_SB_1309","CDIF_SB_1536",6138,"CDIF_SB_1309","CDIF_SB_1536",6138,0,0,0
"CDIF_SB_1309||CDIF_SB_1539","CDIF_SB_1309","CDIF_SB_1539",12010,"CDIF_SB_1309","CDIF_SB_1539",12010,0,0,0
"CDIF_SB_1309||CDIF_SB_1569","CDIF_SB_1309","CDIF_SB_1569",48,"CDIF_SB_1309","CDIF_SB_1569",48,0,0,0
"CDIF_SB_1309||CDIF_SB_1570","CDIF_SB_1309","CDIF_SB_1570",9182,"CDIF_SB_1309","CDIF_SB_1570",9182,0,0,0
"CDIF_SB_1309||CDIF_SB_1572","CDIF_SB_1309","CDIF_SB_1572",592,"CDIF_SB_1309","CDIF_SB_1572",592,0,0,0
"CDIF_SB_1309||CDIF_SB_1579","CDIF_SB_1309","CDIF_SB_1579",10534,"CDIF_SB_1309","CDIF_SB_1579",10534,0,0,0
"CDIF_SB_1309||CDIF_SB_159","CDIF_SB_1309","CDIF_SB_159",15523,"CDIF_SB_1309","CDIF_SB_159",15523,0,0,0
"CDIF_SB_1309||CDIF_SB_1592","CDIF_SB_1309","CDIF_SB_1592",9174,"CDIF_SB_1309","CDIF_SB_1592",9174,0,0,0
"CDIF_SB_1309||CDIF_SB_1593","CDIF_SB_1309","CDIF_SB_1593",8748,"CDIF_SB_1309","CDIF_SB_1593",8748,0,0,0
"CDIF_SB_1309||CDIF_SB_1594","CDIF_SB_1309","CDIF_SB_1594",5535,"CDIF_SB_1309","CDIF_SB_1594",5535,0,0,0
"CDIF_SB_1309||CDIF_SB_1599","CDIF_SB_1309","CDIF_SB_1599",6171,"CDIF_SB_1309","CDIF_SB_1599",6171,0,0,0
"CDIF_SB_1309||CDIF_SB_16","CDIF_SB_1309","CDIF_SB_16",14075,"CDIF_SB_1309","CDIF_SB_16",14075,0,0,0
"CDIF_SB_1309||CDIF_SB_160","CDIF_SB_1309","CDIF_SB_160",43,"CDIF_SB_1309","CDIF_SB_160",43,0,0,0
"CDIF_SB_1309||CDIF_SB_161","CDIF_SB_1309","CDIF_SB_161",10541,"CDIF_SB_1309","CDIF_SB_161",10541,0,0,0
"CDIF_SB_1309||CDIF_SB_1610","CDIF_SB_1309","CDIF_SB_1610",14104,"CDIF_SB_1309","CDIF_SB_1610",14104,0,0,0
"CDIF_SB_1309||CDIF_SB_1612","CDIF_SB_1309","CDIF_SB_1612",9722,"CDIF_SB_1309","CDIF_SB_1612",9722,0,0,0
"CDIF_SB_1309||CDIF_SB_1620","CDIF_SB_1309","CDIF_SB_1620",6144,"CDIF_SB_1309","CDIF_SB_1620",6144,0,0,0
"CDIF_SB_1309||CDIF_SB_1634","CDIF_SB_1309","CDIF_SB_1634",9108,"CDIF_SB_1309","CDIF_SB_1634",9108,0,0,0
"CDIF_SB_1309||CDIF_SB_1642","CDIF_SB_1309","CDIF_SB_1642",6163,"CDIF_SB_1309","CDIF_SB_1642",6163,0,0,0
"CDIF_SB_1309||CDIF_SB_1655","CDIF_SB_1309","CDIF_SB_1655",7525,"CDIF_SB_1309","CDIF_SB_1655",7525,0,0,0
"CDIF_SB_1309||CDIF_SB_1660","CDIF_SB_1309","CDIF_SB_1660",6143,"CDIF_SB_1309","CDIF_SB_1660",6143,0,0,0
"CDIF_SB_1309||CDIF_SB_168","CDIF_SB_1309","CDIF_SB_168",6158,"CDIF_SB_1309","CDIF_SB_168",6158,0,0,0
"CDIF_SB_1309||CDIF_SB_169","CDIF_SB_1309","CDIF_SB_169",6155,"CDIF_SB_1309","CDIF_SB_169",6155,0,0,0
"CDIF_SB_1309||CDIF_SB_171","CDIF_SB_1309","CDIF_SB_171",6155,"CDIF_SB_1309","CDIF_SB_171",6155,0,0,0
"CDIF_SB_1309||CDIF_SB_172","CDIF_SB_1309","CDIF_SB_172",8978,"CDIF_SB_1309","CDIF_SB_172",8978,0,0,0
"CDIF_SB_1309||CDIF_SB_178","CDIF_SB_1309","CDIF_SB_178",6144,"CDIF_SB_1309","CDIF_SB_178",6144,0,0,0
"CDIF_SB_1309||CDIF_SB_180","CDIF_SB_1309","CDIF_SB_180",8978,"CDIF_SB_1309","CDIF_SB_180",8978,0,0,0
"CDIF_SB_1309||CDIF_SB_187","CDIF_SB_1309","CDIF_SB_187",6161,"CDIF_SB_1309","CDIF_SB_187",6161,0,0,0
"CDIF_SB_1309||CDIF_SB_192","CDIF_SB_1309","CDIF_SB_192",6155,"CDIF_SB_1309","CDIF_SB_192",6155,0,0,0
"CDIF_SB_1309||CDIF_SB_194","CDIF_SB_1309","CDIF_SB_194",16271,"CDIF_SB_1309","CDIF_SB_194",16271,0,0,0
"CDIF_SB_1309||CDIF_SB_195","CDIF_SB_1309","CDIF_SB_195",14945,"CDIF_SB_1309","CDIF_SB_195",14945,0,0,0
"CDIF_SB_1309||CDIF_SB_196","CDIF_SB_1309","CDIF_SB_196",6162,"CDIF_SB_1309","CDIF_SB_196",6162,0,0,0
"CDIF_SB_1309||CDIF_SB_197","CDIF_SB_1309","CDIF_SB_197",9193,"CDIF_SB_1309","CDIF_SB_197",9193,0,0,0
"CDIF_SB_1309||CDIF_SB_20","CDIF_SB_1309","CDIF_SB_20",6141,"CDIF_SB_1309","CDIF_SB_20",6141,0,0,0
"CDIF_SB_1309||CDIF_SB_200","CDIF_SB_1309","CDIF_SB_200",6154,"CDIF_SB_1309","CDIF_SB_200",6154,0,0,0
"CDIF_SB_1309||CDIF_SB_208","CDIF_SB_1309","CDIF_SB_208",12005,"CDIF_SB_1309","CDIF_SB_208",12005,0,0,0
"CDIF_SB_1309||CDIF_SB_209","CDIF_SB_1309","CDIF_SB_209",9037,"CDIF_SB_1309","CDIF_SB_209",9037,0,0,0
"CDIF_SB_1309||CDIF_SB_21","CDIF_SB_1309","CDIF_SB_21",10509,"CDIF_SB_1309","CDIF_SB_21",10509,0,0,0
"CDIF_SB_1309||CDIF_SB_213","CDIF_SB_1309","CDIF_SB_213",6159,"CDIF_SB_1309","CDIF_SB_213",6159,0,0,0
"CDIF_SB_1309||CDIF_SB_215","CDIF_SB_1309","CDIF_SB_215",6161,"CDIF_SB_1309","CDIF_SB_215",6161,0,0,0
"CDIF_SB_1309||CDIF_SB_217","CDIF_SB_1309","CDIF_SB_217",10512,"CDIF_SB_1309","CDIF_SB_217",10512,0,0,0
"CDIF_SB_1309||CDIF_SB_235","CDIF_SB_1309","CDIF_SB_235",6158,"CDIF_SB_1309","CDIF_SB_235",6158,0,0,0
"CDIF_SB_1309||CDIF_SB_238","CDIF_SB_1309","CDIF_SB_238",16270,"CDIF_SB_1309","CDIF_SB_238",16270,0,0,0
"CDIF_SB_1309||CDIF_SB_247","CDIF_SB_1309","CDIF_SB_247",6162,"CDIF_SB_1309","CDIF_SB_247",6162,0,0,0
"CDIF_SB_1309||CDIF_SB_257","CDIF_SB_1309","CDIF_SB_257",8646,"CDIF_SB_1309","CDIF_SB_257",8646,0,0,0
"CDIF_SB_1309||CDIF_SB_259","CDIF_SB_1309","CDIF_SB_259",6158,"CDIF_SB_1309","CDIF_SB_259",6158,0,0,0
"CDIF_SB_1309||CDIF_SB_262","CDIF_SB_1309","CDIF_SB_262",10511,"CDIF_SB_1309","CDIF_SB_262",10511,0,0,0
"CDIF_SB_1309||CDIF_SB_267","CDIF_SB_1309","CDIF_SB_267",6144,"CDIF_SB_1309","CDIF_SB_267",6144,0,0,0
"CDIF_SB_1309||CDIF_SB_27","CDIF_SB_1309","CDIF_SB_27",10510,"CDIF_SB_1309","CDIF_SB_27",10510,0,0,0
"CDIF_SB_1309||CDIF_SB_276","CDIF_SB_1309","CDIF_SB_276",8777,"CDIF_SB_1309","CDIF_SB_276",8777,0,0,0
"CDIF_SB_1309||CDIF_SB_281","CDIF_SB_1309","CDIF_SB_281",9528,"CDIF_SB_1309","CDIF_SB_281",9528,0,0,0
"CDIF_SB_1309||CDIF_SB_286","CDIF_SB_1309","CDIF_SB_286",6146,"CDIF_SB_1309","CDIF_SB_286",6146,0,0,0
"CDIF_SB_1309||CDIF_SB_290","CDIF_SB_1309","CDIF_SB_290",15989,"CDIF_SB_1309","CDIF_SB_290",15989,0,0,0
"CDIF_SB_1309||CDIF_SB_295","CDIF_SB_1309","CDIF_SB_295",2784,"CDIF_SB_1309","CDIF_SB_295",2784,0,0,0
"CDIF_SB_1309||CDIF_SB_318","CDIF_SB_1309","CDIF_SB_318",9289,"CDIF_SB_1309","CDIF_SB_318",9289,0,0,0
"CDIF_SB_1309||CDIF_SB_322","CDIF_SB_1309","CDIF_SB_322",12002,"CDIF_SB_1309","CDIF_SB_322",12002,0,0,0
"CDIF_SB_1309||CDIF_SB_325","CDIF_SB_1309","CDIF_SB_325",6159,"CDIF_SB_1309","CDIF_SB_325",6159,0,0,0
"CDIF_SB_1309||CDIF_SB_342","CDIF_SB_1309","CDIF_SB_342",14942,"CDIF_SB_1309","CDIF_SB_342",14942,0,0,0
"CDIF_SB_1309||CDIF_SB_345","CDIF_SB_1309","CDIF_SB_345",15981,"CDIF_SB_1309","CDIF_SB_345",15981,0,0,0
"CDIF_SB_1309||CDIF_SB_349","CDIF_SB_1309","CDIF_SB_349",6154,"CDIF_SB_1309","CDIF_SB_349",6154,0,0,0
"CDIF_SB_1309||CDIF_SB_359","CDIF_SB_1309","CDIF_SB_359",8777,"CDIF_SB_1309","CDIF_SB_359",8777,0,0,0
"CDIF_SB_1309||CDIF_SB_361","CDIF_SB_1309","CDIF_SB_361",6161,"CDIF_SB_1309","CDIF_SB_361",6161,0,0,0
"CDIF_SB_1309||CDIF_SB_365","CDIF_SB_1309","CDIF_SB_365",6161,"CDIF_SB_1309","CDIF_SB_365",6161,0,0,0
"CDIF_SB_1309||CDIF_SB_374","CDIF_SB_1309","CDIF_SB_374",9142,"CDIF_SB_1309","CDIF_SB_374",9142,0,0,0
"CDIF_SB_1309||CDIF_SB_38","CDIF_SB_1309","CDIF_SB_38",6161,"CDIF_SB_1309","CDIF_SB_38",6161,0,0,0
"CDIF_SB_1309||CDIF_SB_385","CDIF_SB_1309","CDIF_SB_385",16002,"CDIF_SB_1309","CDIF_SB_385",16002,0,0,0
"CDIF_SB_1309||CDIF_SB_392","CDIF_SB_1309","CDIF_SB_392",8782,"CDIF_SB_1309","CDIF_SB_392",8782,0,0,0
"CDIF_SB_1309||CDIF_SB_402","CDIF_SB_1309","CDIF_SB_402",6127,"CDIF_SB_1309","CDIF_SB_402",6127,0,0,0
"CDIF_SB_1309||CDIF_SB_403","CDIF_SB_1309","CDIF_SB_403",6162,"CDIF_SB_1309","CDIF_SB_403",6162,0,0,0
"CDIF_SB_1309||CDIF_SB_406","CDIF_SB_1309","CDIF_SB_406",6142,"CDIF_SB_1309","CDIF_SB_406",6142,0,0,0
"CDIF_SB_1309||CDIF_SB_414","CDIF_SB_1309","CDIF_SB_414",16269,"CDIF_SB_1309","CDIF_SB_414",16269,0,0,0
"CDIF_SB_1309||CDIF_SB_42","CDIF_SB_1309","CDIF_SB_42",6161,"CDIF_SB_1309","CDIF_SB_42",6161,0,0,0
"CDIF_SB_1309||CDIF_SB_442","CDIF_SB_1309","CDIF_SB_442",2784,"CDIF_SB_1309","CDIF_SB_442",2784,0,0,0
"CDIF_SB_1309||CDIF_SB_444","CDIF_SB_1309","CDIF_SB_444",8029,"CDIF_SB_1309","CDIF_SB_444",8029,0,0,0
"CDIF_SB_1309||CDIF_SB_455","CDIF_SB_1309","CDIF_SB_455",6161,"CDIF_SB_1309","CDIF_SB_455",6161,0,0,0
"CDIF_SB_1309||CDIF_SB_457","CDIF_SB_1309","CDIF_SB_457",9882,"CDIF_SB_1309","CDIF_SB_457",9882,0,0,0
"CDIF_SB_1309||CDIF_SB_47","CDIF_SB_1309","CDIF_SB_47",9203,"CDIF_SB_1309","CDIF_SB_47",9203,0,0,0
"CDIF_SB_1309||CDIF_SB_478","CDIF_SB_1309","CDIF_SB_478",6145,"CDIF_SB_1309","CDIF_SB_478",6145,0,0,0
"CDIF_SB_1309||CDIF_SB_49","CDIF_SB_1309","CDIF_SB_49",6153,"CDIF_SB_1309","CDIF_SB_49",6153,0,0,0
"CDIF_SB_1309||CDIF_SB_490","CDIF_SB_1309","CDIF_SB_490",6164,"CDIF_SB_1309","CDIF_SB_490",6164,0,0,0
"CDIF_SB_1309||CDIF_SB_493","CDIF_SB_1309","CDIF_SB_493",16002,"CDIF_SB_1309","CDIF_SB_493",16002,0,0,0
"CDIF_SB_1309||CDIF_SB_5","CDIF_SB_1309","CDIF_SB_5",8647,"CDIF_SB_1309","CDIF_SB_5",8647,0,0,0
"CDIF_SB_1309||CDIF_SB_50","CDIF_SB_1309","CDIF_SB_50",8755,"CDIF_SB_1309","CDIF_SB_50",8755,0,0,0
"CDIF_SB_1309||CDIF_SB_507","CDIF_SB_1309","CDIF_SB_507",6539,"CDIF_SB_1309","CDIF_SB_507",6539,0,0,0
"CDIF_SB_1309||CDIF_SB_513","CDIF_SB_1309","CDIF_SB_513",6157,"CDIF_SB_1309","CDIF_SB_513",6157,0,0,0
"CDIF_SB_1309||CDIF_SB_515","CDIF_SB_1309","CDIF_SB_515",9198,"CDIF_SB_1309","CDIF_SB_515",9198,0,0,0
"CDIF_SB_1309||CDIF_SB_523","CDIF_SB_1309","CDIF_SB_523",6154,"CDIF_SB_1309","CDIF_SB_523",6154,0,0,0
"CDIF_SB_1309||CDIF_SB_533","CDIF_SB_1309","CDIF_SB_533",10647,"CDIF_SB_1309","CDIF_SB_533",10647,0,0,0
"CDIF_SB_1309||CDIF_SB_544","CDIF_SB_1309","CDIF_SB_544",8739,"CDIF_SB_1309","CDIF_SB_544",8739,0,0,0
"CDIF_SB_1309||CDIF_SB_550","CDIF_SB_1309","CDIF_SB_550",6159,"CDIF_SB_1309","CDIF_SB_550",6159,0,0,0
"CDIF_SB_1309||CDIF_SB_552","CDIF_SB_1309","CDIF_SB_552",13052,"CDIF_SB_1309","CDIF_SB_552",13052,0,0,0
"CDIF_SB_1309||CDIF_SB_553","CDIF_SB_1309","CDIF_SB_553",9523,"CDIF_SB_1309","CDIF_SB_553",9523,0,0,0
"CDIF_SB_1309||CDIF_SB_565","CDIF_SB_1309","CDIF_SB_565",8755,"CDIF_SB_1309","CDIF_SB_565",8755,0,0,0
"CDIF_SB_1309||CDIF_SB_568","CDIF_SB_1309","CDIF_SB_568",6153,"CDIF_SB_1309","CDIF_SB_568",6153,0,0,0
"CDIF_SB_1309||CDIF_SB_573","CDIF_SB_1309","CDIF_SB_573",6173,"CDIF_SB_1309","CDIF_SB_573",6173,0,0,0
"CDIF_SB_1309||CDIF_SB_58","CDIF_SB_1309","CDIF_SB_58",6157,"CDIF_SB_1309","CDIF_SB_58",6157,0,0,0
"CDIF_SB_1309||CDIF_SB_580","CDIF_SB_1309","CDIF_SB_580",9700,"CDIF_SB_1309","CDIF_SB_580",9700,0,0,0
"CDIF_SB_1309||CDIF_SB_6","CDIF_SB_1309","CDIF_SB_6",9202,"CDIF_SB_1309","CDIF_SB_6",9202,0,0,0
"CDIF_SB_1309||CDIF_SB_602","CDIF_SB_1309","CDIF_SB_602",9206,"CDIF_SB_1309","CDIF_SB_602",9206,0,0,0
"CDIF_SB_1309||CDIF_SB_61","CDIF_SB_1309","CDIF_SB_61",15987,"CDIF_SB_1309","CDIF_SB_61",15987,0,0,0
"CDIF_SB_1309||CDIF_SB_632","CDIF_SB_1309","CDIF_SB_632",8031,"CDIF_SB_1309","CDIF_SB_632",8031,0,0,0
"CDIF_SB_1309||CDIF_SB_637","CDIF_SB_1309","CDIF_SB_637",9746,"CDIF_SB_1309","CDIF_SB_637",9746,0,0,0
"CDIF_SB_1309||CDIF_SB_654","CDIF_SB_1309","CDIF_SB_654",6157,"CDIF_SB_1309","CDIF_SB_654",6157,0,0,0
"CDIF_SB_1309||CDIF_SB_659","CDIF_SB_1309","CDIF_SB_659",8031,"CDIF_SB_1309","CDIF_SB_659",8031,0,0,0
"CDIF_SB_1309||CDIF_SB_662","CDIF_SB_1309","CDIF_SB_662",10511,"CDIF_SB_1309","CDIF_SB_662",10511,0,0,0
"CDIF_SB_1309||CDIF_SB_667","CDIF_SB_1309","CDIF_SB_667",9122,"CDIF_SB_1309","CDIF_SB_667",9122,0,0,0
"CDIF_SB_1309||CDIF_SB_671","CDIF_SB_1309","CDIF_SB_671",6163,"CDIF_SB_1309","CDIF_SB_671",6163,0,0,0
"CDIF_SB_1309||CDIF_SB_673","CDIF_SB_1309","CDIF_SB_673",6152,"CDIF_SB_1309","CDIF_SB_673",6152,0,0,0
"CDIF_SB_1309||CDIF_SB_674","CDIF_SB_1309","CDIF_SB_674",9013,"CDIF_SB_1309","CDIF_SB_674",9013,0,0,0
"CDIF_SB_1309||CDIF_SB_678","CDIF_SB_1309","CDIF_SB_678",8783,"CDIF_SB_1309","CDIF_SB_678",8783,0,0,0
"CDIF_SB_1309||CDIF_SB_68","CDIF_SB_1309","CDIF_SB_68",15984,"CDIF_SB_1309","CDIF_SB_68",15984,0,0,0
"CDIF_SB_1309||CDIF_SB_681","CDIF_SB_1309","CDIF_SB_681",9123,"CDIF_SB_1309","CDIF_SB_681",9123,0,0,0
"CDIF_SB_1309||CDIF_SB_684","CDIF_SB_1309","CDIF_SB_684",15284,"CDIF_SB_1309","CDIF_SB_684",15284,0,0,0
"CDIF_SB_1309||CDIF_SB_686","CDIF_SB_1309","CDIF_SB_686",9943,"CDIF_SB_1309","CDIF_SB_686",9943,0,0,0
"CDIF_SB_1309||CDIF_SB_69","CDIF_SB_1309","CDIF_SB_69",9198,"CDIF_SB_1309","CDIF_SB_69",9198,0,0,0
"CDIF_SB_1309||CDIF_SB_692","CDIF_SB_1309","CDIF_SB_692",6162,"CDIF_SB_1309","CDIF_SB_692",6162,0,0,0
"CDIF_SB_1309||CDIF_SB_696","CDIF_SB_1309","CDIF_SB_696",6157,"CDIF_SB_1309","CDIF_SB_696",6157,0,0,0
"CDIF_SB_1309||CDIF_SB_699","CDIF_SB_1309","CDIF_SB_699",10001,"CDIF_SB_1309","CDIF_SB_699",10001,0,0,0
"CDIF_SB_1309||CDIF_SB_7","CDIF_SB_1309","CDIF_SB_7",6164,"CDIF_SB_1309","CDIF_SB_7",6164,0,0,0
"CDIF_SB_1309||CDIF_SB_700","CDIF_SB_1309","CDIF_SB_700",6158,"CDIF_SB_1309","CDIF_SB_700",6158,0,0,0
"CDIF_SB_1309||CDIF_SB_706","CDIF_SB_1309","CDIF_SB_706",6162,"CDIF_SB_1309","CDIF_SB_706",6162,0,0,0
"CDIF_SB_1309||CDIF_SB_717","CDIF_SB_1309","CDIF_SB_717",6163,"CDIF_SB_1309","CDIF_SB_717",6163,0,0,0
"CDIF_SB_1309||CDIF_SB_719","CDIF_SB_1309","CDIF_SB_719",6163,"CDIF_SB_1309","CDIF_SB_719",6163,0,0,0
"CDIF_SB_1309||CDIF_SB_720","CDIF_SB_1309","CDIF_SB_720",6161,"CDIF_SB_1309","CDIF_SB_720",6161,0,0,0
"CDIF_SB_1309||CDIF_SB_721","CDIF_SB_1309","CDIF_SB_721",6140,"CDIF_SB_1309","CDIF_SB_721",6140,0,0,0
"CDIF_SB_1309||CDIF_SB_722","CDIF_SB_1309","CDIF_SB_722",6157,"CDIF_SB_1309","CDIF_SB_722",6157,0,0,0
"CDIF_SB_1309||CDIF_SB_727","CDIF_SB_1309","CDIF_SB_727",9005,"CDIF_SB_1309","CDIF_SB_727",9005,0,0,0
"CDIF_SB_1309||CDIF_SB_729","CDIF_SB_1309","CDIF_SB_729",10512,"CDIF_SB_1309","CDIF_SB_729",10512,0,0,0
"CDIF_SB_1309||CDIF_SB_731","CDIF_SB_1309","CDIF_SB_731",10510,"CDIF_SB_1309","CDIF_SB_731",10510,0,0,0
"CDIF_SB_1309||CDIF_SB_745","CDIF_SB_1309","CDIF_SB_745",10534,"CDIF_SB_1309","CDIF_SB_745",10534,0,0,0
"CDIF_SB_1309||CDIF_SB_747","CDIF_SB_1309","CDIF_SB_747",6161,"CDIF_SB_1309","CDIF_SB_747",6161,0,0,0
"CDIF_SB_1309||CDIF_SB_749","CDIF_SB_1309","CDIF_SB_749",6163,"CDIF_SB_1309","CDIF_SB_749",6163,0,0,0
"CDIF_SB_1309||CDIF_SB_751","CDIF_SB_1309","CDIF_SB_751",8437,"CDIF_SB_1309","CDIF_SB_751",8437,0,0,0
"CDIF_SB_1309||CDIF_SB_76","CDIF_SB_1309","CDIF_SB_76",6163,"CDIF_SB_1309","CDIF_SB_76",6163,0,0,0
"CDIF_SB_1309||CDIF_SB_766","CDIF_SB_1309","CDIF_SB_766",7011,"CDIF_SB_1309","CDIF_SB_766",7011,0,0,0
"CDIF_SB_1309||CDIF_SB_767","CDIF_SB_1309","CDIF_SB_767",6163,"CDIF_SB_1309","CDIF_SB_767",6163,0,0,0
"CDIF_SB_1309||CDIF_SB_775","CDIF_SB_1309","CDIF_SB_775",6161,"CDIF_SB_1309","CDIF_SB_775",6161,0,0,0
"CDIF_SB_1309||CDIF_SB_782","CDIF_SB_1309","CDIF_SB_782",6146,"CDIF_SB_1309","CDIF_SB_782",6146,0,0,0
"CDIF_SB_1309||CDIF_SB_783","CDIF_SB_1309","CDIF_SB_783",10511,"CDIF_SB_1309","CDIF_SB_783",10511,0,0,0
"CDIF_SB_1309||CDIF_SB_786","CDIF_SB_1309","CDIF_SB_786",6157,"CDIF_SB_1309","CDIF_SB_786",6157,0,0,0
